# x 	 y 	 x_err 	 y_err
  30.00000  160.00000    1.07794    0.26534
  30.00000  170.00000    1.07794    0.44776
  40.00000  -30.00000   -0.33167   -0.14925
  40.00000  -20.00000   -0.19900   -0.23217
  40.00000  -10.00000   -0.06633   -0.31509
  40.00000    0.00000    0.06633   -0.26534
  40.00000   10.00000    0.06633   -0.21559
  40.00000   20.00000    0.06633   -0.29851
  40.00000   30.00000    0.19900   -0.24876
  40.00000   40.00000    0.19900   -0.19900
  40.00000   50.00000    0.33167   -0.28192
  40.00000   60.00000    0.33167   -0.23217
  40.00000   70.00000    0.46434   -0.18242
  40.00000   80.00000    0.59701   -0.13267
  40.00000   90.00000    0.59701   -0.08292
  40.00000  100.00000    0.59701   -0.16584
  40.00000  110.00000    0.72968   -0.11609
  40.00000  120.00000    0.72968   -0.06633
  40.00000  130.00000    0.86235    0.11609
  40.00000  140.00000    0.99502    0.03317
  40.00000  150.00000    0.86235    0.21559
  40.00000  160.00000    0.99502    0.26534
  40.00000  170.00000    0.99502    0.44776
  50.00000  -30.00000   -0.28192   -0.28192
  50.00000  -20.00000   -0.14925   -0.23217
  50.00000  -10.00000   -0.14925   -0.31509
  50.00000    0.00000   -0.01658   -0.39801
  50.00000   10.00000   -0.01658   -0.34826
  50.00000   20.00000    0.11609   -0.29851
  50.00000   30.00000    0.24876   -0.24876
  50.00000   40.00000    0.24876   -0.19900
  50.00000   50.00000    0.24876   -0.41459
  50.00000   60.00000    0.38143   -0.36484
  50.00000   70.00000    0.51410   -0.31509
  50.00000   80.00000    0.51410   -0.13267
  50.00000   90.00000    0.64677   -0.08292
  50.00000  100.00000    0.64677   -0.16584
  50.00000  110.00000    0.77944   -0.11609
  50.00000  120.00000    0.64677    0.06633
  50.00000  130.00000    1.04478   -0.01658
  50.00000  140.00000    1.04478   -0.09950
  50.00000  150.00000    1.04478    0.08292
  50.00000  160.00000    1.04478    0.13267
  50.00000  170.00000    1.17745    0.18242
  60.00000  -30.00000   -0.09950   -0.14925
  60.00000  -20.00000   -0.09950   -0.23217
  60.00000  -10.00000   -0.09950   -0.31509
  60.00000    0.00000    0.03317   -0.39801
  60.00000   10.00000    0.16584   -0.21559
  60.00000   20.00000    0.16584   -0.29851
  60.00000   30.00000    0.16584   -0.38143
  60.00000   40.00000    0.29851   -0.19900
  60.00000   50.00000    0.29851   -0.28192
  60.00000   60.00000    0.29851   -0.36484
  60.00000   70.00000    0.43118   -0.31509
  60.00000   80.00000    0.56385   -0.13267
  60.00000   90.00000    0.43118   -0.08292
  60.00000  100.00000    0.56385   -0.03317
  60.00000  110.00000    0.56385   -0.11609
  60.00000  120.00000    0.69652   -0.06633
  60.00000  130.00000    0.69652   -0.01658
  60.00000  140.00000    0.82919    0.03317
  60.00000  150.00000    0.82919    0.21559
  60.00000  160.00000    0.96186    0.26534
  60.00000  170.00000    0.96186    0.31509
  70.00000  -30.00000   -0.04975   -0.41459
  70.00000  -20.00000   -0.18242   -0.36484
  70.00000  -10.00000   -0.04975   -0.31509
  70.00000    0.00000    0.08292   -0.53068
  70.00000   10.00000    0.08292   -0.48093
  70.00000   20.00000    0.08292   -0.43118
  70.00000   30.00000    0.21559   -0.38143
  70.00000   40.00000    0.21559   -0.33167
  70.00000   50.00000    0.21559   -0.41459
  70.00000   60.00000    0.34826   -0.49751
  70.00000   70.00000    0.34826   -0.31509
  70.00000   80.00000    0.48093   -0.26534
  70.00000   90.00000    0.48093   -0.34826
  70.00000  100.00000    0.61360   -0.16584
  70.00000  110.00000    0.61360   -0.11609
  70.00000  120.00000    0.74627   -0.06633
  70.00000  130.00000    0.87894   -0.01658
  70.00000  140.00000    0.87894    0.03317
  70.00000  150.00000    0.87894    0.08292
  70.00000  160.00000    0.87894    0.13267
  70.00000  170.00000    0.87894    0.18242
  80.00000  -30.00000   -0.26534   -0.41459
  80.00000  -20.00000   -0.13267   -0.49751
  80.00000  -10.00000   -0.13267   -0.44776
  80.00000    0.00000    0.00000   -0.39801
  80.00000   10.00000    0.13267   -0.48093
  80.00000   20.00000    0.13267   -0.56385
  80.00000   30.00000    0.13267   -0.51410
  80.00000   40.00000    0.26534   -0.59701
  80.00000   50.00000    0.26534   -0.28192
  80.00000   60.00000    0.39801   -0.49751
  80.00000   70.00000    0.39801   -0.44776
  80.00000   80.00000    0.53068   -0.39801
  80.00000   90.00000    0.53068   -0.34826
  80.00000  100.00000    0.66335   -0.29851
  80.00000  110.00000    0.66335   -0.24876
  80.00000  120.00000    0.66335   -0.19900
  80.00000  130.00000    0.79602   -0.14925
  80.00000  140.00000    0.92869   -0.09950
  80.00000  150.00000    0.79602   -0.04975
  80.00000  160.00000    0.92869    0.13267
  80.00000  170.00000    1.06136    0.18242
  90.00000  -30.00000   -0.08292   -0.41459
  90.00000  -20.00000   -0.08292   -0.63018
  90.00000  -10.00000   -0.08292   -0.58043
  90.00000    0.00000    0.04975   -0.39801
  90.00000   10.00000    0.04975   -0.61360
  90.00000   20.00000    0.18242   -0.56385
  90.00000   30.00000    0.18242   -0.64677
  90.00000   40.00000    0.31509   -0.59701
  90.00000   50.00000    0.18242   -0.54726
  90.00000   60.00000    0.31509   -0.63018
  90.00000   70.00000    0.58043   -0.58043
  90.00000   80.00000    0.44776   -0.39801
  90.00000   90.00000    0.58043   -0.34826
  90.00000  100.00000    0.71310   -0.43118
  90.00000  110.00000    0.71310   -0.38143
  90.00000  120.00000    0.84577   -0.19900
  90.00000  130.00000    0.84577   -0.14925
  90.00000  140.00000    0.97844   -0.23217
  90.00000  150.00000    0.97844   -0.04975
  90.00000  160.00000    1.11111    0.00000
  90.00000  170.00000    1.11111    0.04975
 100.00000  -30.00000   -0.16584   -0.41459
 100.00000  -20.00000   -0.16584   -0.63018
 100.00000  -10.00000   -0.16584   -0.58043
 100.00000    0.00000    0.09950   -0.53068
 100.00000   10.00000    0.09950   -0.74627
 100.00000   20.00000    0.09950   -0.56385
 100.00000   30.00000    0.09950   -0.64677
 100.00000   40.00000    0.09950   -0.59701
